X,SimNet_simple.Receiver.udpApp[0]/endToEndDelay:vector
10.814708192,0.0347082
10.820204192,0.0352042
10.825160192,0.0351602
10.830116192,0.0351162
10.836012192,0.0360122
10.840968192,0.0359682
10.845924192,0.0359242
10.850880192,0.0358802
10.855836192,0.0358362
10.860792192,0.0357922
10.865748192,0.0357482
10.870704192,0.0357042
10.875660192,0.0356602
10.880616192,0.0356162
10.885572192,0.0355722
10.890528192,0.0355282
10.895484192,0.0354842
10.900440192,0.0354402
10.905396192,0.0353962
10.910352192,0.0353522
10.915308192,0.0353082
10.920804192,0.0358042
10.925760192,0.0357602
10.930716192,0.0357162
10.935672192,0.0356722
10.940628192,0.0356282
10.945584192,0.0355842
10.950540192,0.0355402
10.955496192,0.0354962
10.960452192,0.0354522
10.965408192,0.0354082
10.970364192,0.0353642
10.975320192,0.0353202
10.980276192,0.0352762
10.985232192,0.0352322
10.990188192,0.0351882
10.995144192,0.0351442
11.000100192,0.0351002
11.005056192,0.0350562
11.010012192,0.0350122
11.014968192,0.0349682
11.020464192,0.0354642
11.025420192,0.0354202
11.030376192,0.0353762
11.036272192,0.0362722
11.041228192,0.0362282
11.046184192,0.0361842
11.051140192,0.0361402
11.056096192,0.0360962
11.061052192,0.0360522
11.066008192,0.0360082
11.070964192,0.0359642
11.075920192,0.0359202
11.080876192,0.0358762
11.085832192,0.0358322
11.090788192,0.0357882
11.095744192,0.0357442
11.100700192,0.0357002
11.105656192,0.0356562
11.110612192,0.0356122
11.115568192,0.0355682
11.121064192,0.0360642
11.126020192,0.0360202
11.130976192,0.0359762
11.135932192,0.0359322
11.140888192,0.0358882
11.145844192,0.0358442
11.150800192,0.0358002
11.155756192,0.0357562
11.160712192,0.0357122
11.165668192,0.0356682
11.170624192,0.0356242
11.175580192,0.0355802
11.180536192,0.0355362
11.185492192,0.0354922
11.190448192,0.0354482
11.195404192,0.0354042
11.200360192,0.0353602
11.205316192,0.0353162
11.210272192,0.0352722
11.215228192,0.0352282
11.220724192,0.0357242
11.225680192,0.0356802
11.230636192,0.0356362
11.236532192,0.0365322
11.241488192,0.0364882
11.246444192,0.0364442
11.251400192,0.0364002
11.256356192,0.0363562
11.261312192,0.0363122
11.266268192,0.0362682
11.271224192,0.0362242
11.276180192,0.0361802
11.281136192,0.0361362
11.286092192,0.0360922
11.291048192,0.0360482
11.296004192,0.0360042
11.300960192,0.0359602
11.305916192,0.0359162
11.310872192,0.0358722
11.315828192,0.0358282
11.321324192,0.0363242
11.326280192,0.0362802
11.331236192,0.0362362
11.336192192,0.0361922
11.341148192,0.0361482
11.346104192,0.0361042
11.351060192,0.0360602
11.356016192,0.0360162
11.360972192,0.0359722
11.365928192,0.0359282
11.370884192,0.0358842
11.375840192,0.0358402
11.380796192,0.0357962
11.385752192,0.0357522
11.390708192,0.0357082
11.395664192,0.0356642
11.400620192,0.0356202
11.405576192,0.0355762
11.410532192,0.0355322
11.415488192,0.0354882
11.420984192,0.0359842
11.425940192,0.0359402
11.430896192,0.0358962
11.436792192,0.0367922
11.441748192,0.0367482
11.446704192,0.0367042
11.451660192,0.0366602
11.456616192,0.0366162
11.461572192,0.0365722
11.466528192,0.0365282
11.471484192,0.0364842
11.476440192,0.0364402
11.481396192,0.0363962
11.486352192,0.0363522
11.491308192,0.0363082
11.496264192,0.0362642
11.501220192,0.0362202
11.506176192,0.0361762
11.511132192,0.0361322
11.516088192,0.0360882
11.521584192,0.0365842
11.526540192,0.0365402
11.531496192,0.0364962
11.536452192,0.0364522
11.541408192,0.0364082
11.546364192,0.0363642
11.551320192,0.0363202
11.556276192,0.0362762
11.561232192,0.0362322
11.566188192,0.0361882
11.571144192,0.0361442
11.576100192,0.0361002
11.581056192,0.0360562
11.586012192,0.0360122
11.590968192,0.0359682
11.595924192,0.0359242
11.600880192,0.0358802
11.605836192,0.0358362
11.610792192,0.0357922
11.615748192,0.0357482
11.621244192,0.0362442
11.626200192,0.0362002
11.631156192,0.0361562
11.637052192,0.0370522
11.642008192,0.0370082
11.646964192,0.0369642
11.651920192,0.0369202
11.656876192,0.0368762
11.661832192,0.0368322
