X,SimNet_simple.sPDC.udpApp[0]/endToEndDelay:vector
2.000946096,0.000946096
2.240126096,0.0401261
2.479306096,0.0793061
2.718666096,0.118666
2.957846096,0.157846
3.197026096,0.197026
3.436206096,0.236206
3.675386096,0.275386
3.914566096,0.314566
4.153746096,0.353746
4.392926096,0.392926
4.632106096,0.432106
4.871286096,0.471286
5.313830096,0.51383
5.529186096,0.529186
5.768366096,0.568366
5.983722096,0.583722
6.389670096,0.58967
6.587158096,0.587158
6.784646096,0.584646
6.982134096,0.582134
7.179622096,0.579622
7.383066096,0.583066
7.580554096,0.580554
7.783998096,0.583998
7.981486096,0.581486
8.184930096,0.58493
8.382418096,0.582418
8.579906096,0.579906
8.783350096,0.58335
8.980838096,0.580838
9.184282096,0.584282
9.381770096,0.58177
9.579798096,0.579798
9.777286096,0.577286
9.969358096,0.569358
10.167926096,0.567926
10.365414096,0.565414
10.569398096,0.569398
10.773382096,0.573382
10.976826096,0.576826
11.174854096,0.574854
11.372882096,0.572882
11.570370096,0.57037
11.768938096,0.568938
11.966966096,0.566966
12.170410096,0.57041
12.368978096,0.568978
12.567006096,0.567006
12.770450096,0.57045
12.974434096,0.574434
13.172462096,0.572462
13.375906096,0.575906
13.568518096,0.568518
13.766546096,0.566546
13.969990096,0.56999
14.168558096,0.568558
14.366586096,0.566586
14.570030096,0.57003
14.768598096,0.568598
14.966626096,0.566626
15.170070096,0.57007
15.368638096,0.568638
15.566666096,0.566666
15.770110096,0.57011
15.968678096,0.568678
16.166706096,0.566706
16.370150096,0.57015
16.574134096,0.574134
16.772162096,0.572162
16.975606096,0.575606
17.173634096,0.573634
17.371662096,0.571662
17.569690096,0.56969
17.767718096,0.567718
17.971162096,0.571162
18.175146096,0.575146
18.373174096,0.573174
18.570662096,0.570662
18.774646096,0.574646
18.972674096,0.572674
19.176118096,0.576118
19.374146096,0.574146
19.572174096,0.572174
19.769662096,0.569662
19.968230096,0.56823
20.166258096,0.566258
20.364286096,0.564286
20.568270096,0.56827
20.771714096,0.571714
21.189574096,0.589574
21.387062096,0.587062
21.579134096,0.579134
21.776622096,0.576622
21.968694096,0.568694
22.167262096,0.567262
22.364750096,0.56475
22.568734096,0.568734
22.772718096,0.572718
22.976162096,0.576162
23.174190096,0.57419
23.372218096,0.572218
23.569706096,0.569706
23.768274096,0.568274
23.966302096,0.566302
24.164330096,0.56433
24.368314096,0.568314
24.571758096,0.571758
24.978786096,0.578786
25.176274096,0.576274
25.368346096,0.568346
25.572330096,0.57233
25.769818096,0.569818
25.973802096,0.573802
26.171830096,0.57183
26.369858096,0.569858
26.562470096,0.56247
26.760498096,0.560498
26.964482096,0.564482
27.168466096,0.568466
27.377866096,0.577866
27.581310096,0.58131
27.779338096,0.579338
27.976826096,0.576826
28.168898096,0.568898
28.367466096,0.567466
28.564954096,0.564954
28.768938096,0.568938
28.972922096,0.572922
29.176366096,0.576366
29.374394096,0.574394
29.572422096,0.572422
29.769910096,0.56991
29.973894096,0.573894
30.171922096,0.571922
30.375366096,0.575366
30.567978096,0.567978
30.766006096,0.566006
30.964034096,0.564034
31.168018096,0.568018
31.371462096,0.571462
31.580862096,0.580862
31.778890096,0.57889
31.970578096,0.570578
32.168606096,0.568606
32.366634096,0.566634
32.576034096,0.576034
32.774062096,0.574062
32.972090096,0.57209
33.158386096,0.558386
33.356954096,0.556954
33.554982096,0.554982
33.764922096,0.564922
33.968906096,0.568906
34.172890096,0.57289
34.376334096,0.576334
34.574362096,0.574362
34.772390096,0.57239
34.969878096,0.569878
35.168446096,0.568446
35.366474096,0.566474
35.569918096,0.569918
35.768486096,0.568486
35.971930096,0.57193
36.175374096,0.575374
36.373942096,0.573942
36.571430096,0.57143
36.769458096,0.569458
36.973442096,0.573442
37.170930096,0.57093
37.374914096,0.574914
37.572942096,0.572942
37.776386096,0.576386
37.974414096,0.574414
38.172442096,0.572442
38.369930096,0.56993
38.568498096,0.568498
38.766526096,0.566526
38.969970096,0.56997
39.168538096,0.568538
39.366566096,0.566566
39.570010096,0.57001
39.768578096,0.568578
39.966606096,0.566606
40.170050096,0.57005
40.368618096,0.568618
40.566646096,0.566646
40.770090096,0.57009
40.968658096,0.568658
41.166686096,0.566686
41.370130096,0.57013
41.574114096,0.574114
41.772142096,0.572142
41.975586096,0.575586
42.168198096,0.568198
42.366226096,0.566226
42.564254096,0.564254
42.768238096,0.568238
42.971682096,0.571682
43.181082096,0.581082
43.379110096,0.57911
43.576598096,0.576598
43.768670096,0.56867
43.972654096,0.572654
44.170142096,0.570142
44.374126096,0.574126
44.572154096,0.572154
44.775598096,0.575598
44.973626096,0.573626
45.171654096,0.571654
45.369682096,0.569682
45.567710096,0.56771
45.771154096,0.571154
45.975138096,0.575138
46.173166096,0.573166
46.370654096,0.570654
46.574638096,0.574638
46.772666096,0.572666
46.976110096,0.57611
47.174138096,0.574138
47.372166096,0.572166
47.569654096,0.569654
47.768222096,0.568222
47.966250096,0.56625
48.164278096,0.564278
48.368262096,0.568262
48.571706096,0.571706
48.989566096,0.589566
49.187054096,0.587054
49.379126096,0.579126
49.576614096,0.576614
49.768686096,0.568686
49.967254096,0.567254
50.164742096,0.564742
50.363310096,0.56331
50.567294096,0.567294
50.770738096,0.570738
50.974722096,0.574722
51.172750096,0.57275
51.376194096,0.576194
51.568806096,0.568806
51.766834096,0.566834
51.964322096,0.564322
52.174262096,0.574262
52.372290096,0.57229
52.575734096,0.575734
52.768346096,0.568346
52.966374096,0.566374
53.169818096,0.569818
53.368386096,0.568386
53.571830096,0.57183
53.775274096,0.575274
53.973842096,0.573842
54.171330096,0.57133
54.374774096,0.574774
54.578758096,0.578758
54.776246096,0.576246
54.974274096,0.574274
55.172302096,0.572302
55.369790096,0.56979
55.573774096,0.573774
55.771802096,0.571802
55.969830096,0.56983
56.162442096,0.562442
56.365886096,0.565886
56.569870096,0.56987
56.773854096,0.573854
56.977298096,0.577298
57.175326096,0.575326
57.367938096,0.567938
57.565426096,0.565426
57.769410096,0.56941
57.973394096,0.573394
58.176838096,0.576838
58.374866096,0.574866
58.572894096,0.572894
58.770382096,0.570382
58.974366096,0.574366
59.172394096,0.572394
59.375838096,0.575838
59.568450096,0.56845
59.766478096,0.566478
59.969922096,0.569922
60.168490096,0.56849
60.371934096,0.571934
60.575378096,0.575378
60.779362096,0.579362
60.976850096,0.57685
61.174878096,0.574878
61.368426096,0.568426
61.565914096,0.565914
61.769898096,0.569898
61.973882096,0.573882
62.177326096,0.577326
62.375354096,0.575354
62.573382096,0.573382
62.770870096,0.57087
62.974854096,0.574854
63.167106096,0.567106
63.370550096,0.57055
63.568578096,0.568578
63.772562096,0.572562
63.976006096,0.576006
64.168362096,0.568362
64.371806096,0.571806
64.569294096,0.569294
64.784650096,0.58465
64.982138096,0.582138
65.185582096,0.585582
65.383070096,0.58307
65.580558096,0.580558
65.784002096,0.584002
65.981490096,0.58149
66.184934096,0.584934
66.382422096,0.582422
66.579910096,0.57991
66.783354096,0.583354
66.980842096,0.580842
67.184286096,0.584286
67.381774096,0.581774
67.585218096,0.585218
67.782706096,0.582706
67.980194096,0.580194
68.183638096,0.583638
68.381126096,0.581126
68.584570096,0.58457
68.782058096,0.582058
68.979546096,0.579546
69.182990096,0.58299
69.380478096,0.580478
69.583922096,0.583922
69.781410096,0.58141
69.984854096,0.584854
70.182342096,0.582342
70.379830096,0.57983
