X,SimNet_simple.Receiver.udpApp[0]/endToEndDelay:vector
10.00227432,0.0172743
10.00817032,0.0181703
10.01312632,0.0181263
10.01808232,0.0180823
10.02303832,0.0180383
10.02799432,0.0179943
10.03295032,0.0179503
10.03790632,0.0179063
10.04286232,0.0178623
10.04781832,0.0178183
10.05277432,0.0177743
10.05773032,0.0177303
10.06268632,0.0176863
10.06764232,0.0176423
10.07313832,0.0181383
10.07809432,0.0180943
10.08305032,0.0180503
10.08800632,0.0180063
10.09296232,0.0179623
10.09791832,0.0179183
10.10287432,0.0178743
10.10783032,0.0178303
10.11278632,0.0177863
10.11774232,0.0177423
10.12269832,0.0176983
10.12765432,0.0176543
10.13261032,0.0176103
10.13756632,0.0175663
10.14252232,0.0175223
10.14747832,0.0174783
10.15243432,0.0174343
10.15739032,0.0173903
10.16234632,0.0173463
10.16784232,0.0178423
10.17279832,0.0177983
10.17775432,0.0177543
10.18271032,0.0177103
10.18766632,0.0176663
10.19262232,0.0176223
10.19757832,0.0175783
10.20253432,0.0175343
10.20843032,0.0184303
10.21338632,0.0183863
10.21834232,0.0183423
10.22329832,0.0182983
10.22825432,0.0182543
10.23321032,0.0182103
10.23816632,0.0181663
10.24312232,0.0181223
10.24807832,0.0180783
10.25303432,0.0180343
10.25799032,0.0179903
10.26294632,0.0179463
10.26844232,0.0184423
10.27339832,0.0183983
10.27835432,0.0183543
10.28331032,0.0183103
10.28826632,0.0182663
10.29322232,0.0182223
10.29817832,0.0181783
10.30313432,0.0181343
10.30809032,0.0180903
10.31304632,0.0180463
10.31800232,0.0180023
10.32295832,0.0179583
10.32791432,0.0179143
10.33287032,0.0178703
10.33782632,0.0178263
10.34278232,0.0177823
10.34773832,0.0177383
10.35269432,0.0176943
10.35765032,0.0176503
10.36260632,0.0176063
10.36810232,0.0181023
10.37305832,0.0180583
10.37801432,0.0180143
10.38297032,0.0179703
10.38792632,0.0179263
10.39288232,0.0178823
10.39783832,0.0178383
10.40279432,0.0177943
10.40869032,0.0186903
10.41364632,0.0186463
10.41860232,0.0186023
10.42355832,0.0185583
10.42851432,0.0185143
10.43347032,0.0184703
10.43842632,0.0184263
10.44338232,0.0183823
10.44833832,0.0183383
10.45329432,0.0182943
10.45825032,0.0182503
10.46320632,0.0182063
10.46870232,0.0187023
10.47365832,0.0186583
10.47861432,0.0186143
10.48357032,0.0185703
10.48852632,0.0185263
10.49348232,0.0184823
10.49843832,0.0184383
10.50339432,0.0183943
10.50835032,0.0183503
10.51330632,0.0183063
10.51826232,0.0182623
10.52321832,0.0182183
10.52817432,0.0181743
10.53313032,0.0181303
10.53808632,0.0180863
10.54304232,0.0180423
10.54799832,0.0179983
10.55295432,0.0179543
10.55791032,0.0179103
10.56286632,0.0178663
10.56836232,0.0183623
10.57331832,0.0183183
10.57827432,0.0182743
10.58323032,0.0182303
10.58818632,0.0181863
10.59314232,0.0181423
10.59809832,0.0180983
10.60305432,0.0180543
10.60895032,0.0189503
10.61390632,0.0189063
10.61886232,0.0188623
10.62381832,0.0188183
10.62877432,0.0187743
10.63373032,0.0187303
10.63868632,0.0186863
10.64364232,0.0186423
10.64859832,0.0185983
10.65355432,0.0185543
10.65851032,0.0185103
10.66346632,0.0184663
10.66896232,0.0189623
10.67391832,0.0189183
10.67887432,0.0188743
10.68383032,0.0188303
10.68878632,0.0187863
10.69374232,0.0187423
10.69869832,0.0186983
10.70365432,0.0186543
10.70861032,0.0186103
10.71356632,0.0185663
10.71852232,0.0185223
10.72347832,0.0184783
10.72843432,0.0184343
10.73339032,0.0183903
10.73834632,0.0183463
10.74330232,0.0183023
10.74825832,0.0182583
10.75321432,0.0182143
10.75817032,0.0181703
10.76312632,0.0181263
10.76862232,0.0186223
10.77357832,0.0185783
10.77853432,0.0185343
10.78349032,0.0184903
10.78844632,0.0184463
10.79340232,0.0184023
10.79835832,0.0183583
10.80331432,0.0183143
10.80921032,0.0192103
10.81416632,0.0191663
10.81912232,0.0191223
10.82407832,0.0190783
10.82903432,0.0190343
10.83399032,0.0189903
10.83894632,0.0189463
10.84390232,0.0189023
10.84885832,0.0188583
10.85381432,0.0188143
10.85877032,0.0187703
10.86372632,0.0187263
10.86922232,0.0192223
10.87417832,0.0191783
10.87913432,0.0191343
10.88409032,0.0190903
10.88904632,0.0190463
10.89400232,0.0190023
10.89895832,0.0189583
10.90391432,0.0189143
10.90887032,0.0188703
10.91382632,0.0188263
10.91878232,0.0187823
10.92373832,0.0187383
10.92869432,0.0186943
10.93365032,0.0186503
10.93860632,0.0186063
10.94356232,0.0185623
10.94851832,0.0185183
10.95347432,0.0184743
10.95843032,0.0184303
10.96338632,0.0183863
10.96888232,0.0188823
10.97383832,0.0188383
10.97879432,0.0187943
10.98375032,0.0187503
10.98870632,0.0187063
10.99366232,0.0186623
10.99861832,0.0186183
11.00357432,0.0185743
11.00947032,0.0194703
11.01442632,0.0194263
11.01938232,0.0193823
11.02433832,0.0193383
11.02929432,0.0192943
11.03425032,0.0192503
11.03920632,0.0192063
11.04416232,0.0191623
11.04911832,0.0191183
11.05407432,0.0190743
11.05903032,0.0190303
11.06398632,0.0189863
11.06948232,0.0194823
11.07443832,0.0194383
11.07939432,0.0193943
11.08435032,0.0193503
11.08930632,0.0193063
11.09426232,0.0192623
11.09921832,0.0192183
11.10417432,0.0191743
11.10913032,0.0191303
11.11408632,0.0190863
11.11904232,0.0190423
11.12399832,0.0189983
11.12895432,0.0189543
11.13391032,0.0189103
11.13886632,0.0188663
11.14382232,0.0188223
11.14877832,0.0187783
11.15373432,0.0187343
11.15869032,0.0186903
11.16364632,0.0186463
11.16914232,0.0191423
11.17409832,0.0190983
11.17905432,0.0190543
11.18401032,0.0190103
11.18896632,0.0189663
11.19392232,0.0189223
11.19887832,0.0188783
11.20383432,0.0188343
11.20973032,0.0197303
11.21468632,0.0196863
11.21964232,0.0196423
11.22459832,0.0195983
11.22955432,0.0195543
11.23451032,0.0195103
11.23946632,0.0194663
11.24442232,0.0194223
11.24937832,0.0193783
11.25433432,0.0193343
11.25929032,0.0192903
11.26424632,0.0192463
11.26974232,0.0197423
11.27469832,0.0196983
11.27965432,0.0196543
11.28461032,0.0196103
11.28956632,0.0195663
11.29452232,0.0195223
11.29947832,0.0194783
11.30443432,0.0194343
11.30939032,0.0193903
11.31434632,0.0193463
11.31930232,0.0193023
11.32425832,0.0192583
11.32921432,0.0192143
11.33417032,0.0191703
11.33912632,0.0191263
11.34408232,0.0190823
11.34903832,0.0190383
11.35399432,0.0189943
11.35895032,0.0189503
11.36390632,0.0189063
11.36940232,0.0194023
11.37435832,0.0193583
11.37931432,0.0193143
11.38427032,0.0192703
11.38922632,0.0192263
11.39418232,0.0191823
11.39913832,0.0191383
11.40409432,0.0190943
11.40999032,0.0199903
11.41494632,0.0199463
11.41990232,0.0199023
11.42485832,0.0198583
11.42981432,0.0198143
11.43477032,0.0197703
11.43972632,0.0197263
11.44468232,0.0196823
11.44963832,0.0196383
11.45459432,0.0195943
11.45955032,0.0195503
11.46450632,0.0195063
11.47000232,0.0200023
11.47495832,0.0199583
11.47991432,0.0199143
11.48487032,0.0198703
11.48982632,0.0198263
11.49478232,0.0197823
11.49973832,0.0197383
11.50469432,0.0196943
11.50965032,0.0196503
11.51460632,0.0196063
11.51956232,0.0195623
11.52451832,0.0195183
11.52947432,0.0194743
11.53443032,0.0194303
11.53938632,0.0193863
11.54434232,0.0193423
11.54929832,0.0192983
11.55425432,0.0192543
11.55921032,0.0192103
11.56416632,0.0191663
11.56966232,0.0196623
11.57461832,0.0196183
11.57957432,0.0195743
11.58453032,0.0195303
11.58948632,0.0194863
11.59444232,0.0194423
11.59939832,0.0193983
11.60435432,0.0193543
11.61025032,0.0202503
11.61520632,0.0202063
11.62016232,0.0201623
11.62511832,0.0201183
11.63007432,0.0200743
11.63503032,0.0200303
11.63998632,0.0199863
11.64494232,0.0199423
11.64989832,0.0198983
11.65485432,0.0198543
11.65981032,0.0198103
11.66476632,0.0197663
11.67026232,0.0202623
11.67521832,0.0202183
11.68017432,0.0201743
11.68513032,0.0201303
11.69008632,0.0200863
11.69504232,0.0200423
11.69999832,0.0199983
11.70495432,0.0199543
11.70991032,0.0199103
11.71486632,0.0198663
11.71982232,0.0198223
11.72477832,0.0197783
11.72973432,0.0197343
11.73469032,0.0196903
11.73964632,0.0196463
11.74460232,0.0196023
11.74955832,0.0195583
11.75451432,0.0195143
11.75947032,0.0194703
11.76442632,0.0194263
11.76992232,0.0199223
11.77487832,0.0198783
11.77983432,0.0198343
11.78479032,0.0197903
11.78974632,0.0197463
11.79470232,0.0197023
11.79965832,0.0196583
11.80461432,0.0196143
11.81051032,0.0205103
11.81546632,0.0204663
11.82042232,0.0204223
11.82537832,0.0203783
11.83033432,0.0203343
11.83529032,0.0202903
11.84024632,0.0202463
11.84520232,0.0202023
11.85015832,0.0201583
11.85511432,0.0201143
11.86007032,0.0200703
11.86502632,0.0200263
11.87052232,0.0205223
11.87547832,0.0204783
11.88043432,0.0204343
11.88539032,0.0203903
11.89034632,0.0203463
11.89530232,0.0203023
11.90025832,0.0202583
11.90521432,0.0202143
11.91017032,0.0201703
11.91512632,0.0201263
11.92008232,0.0200823
11.92503832,0.0200383
11.92999432,0.0199943
11.93495032,0.0199503
11.93990632,0.0199063
11.94486232,0.0198623
11.94981832,0.0198183
11.95477432,0.0197743
11.95973032,0.0197303
11.96468632,0.0196863
11.97018232,0.0201823
11.97513832,0.0201383
11.98009432,0.0200943
11.98505032,0.0200503
11.99000632,0.0200063
11.99496232,0.0199623
11.99991832,0.0199183
12.00487432,0.0198743
12.01077032,0.0207703
12.01572632,0.0207263
12.02068232,0.0206823
12.02563832,0.0206383
12.03059432,0.0205943
12.03555032,0.0205503
12.04050632,0.0205063
12.04546232,0.0204623
12.05041832,0.0204183
12.05537432,0.0203743
12.06033032,0.0203303
12.06528632,0.0202863
12.07078232,0.0207823
12.07573832,0.0207383
12.08069432,0.0206943
12.08565032,0.0206503
12.09060632,0.0206063
12.09556232,0.0205623
12.10051832,0.0205183
12.10547432,0.0204743
12.11043032,0.0204303
12.11538632,0.0203863
12.12034232,0.0203423
12.12529832,0.0202983
12.13025432,0.0202543
12.13521032,0.0202103
12.14016632,0.0201663
12.14512232,0.0201223
12.15007832,0.0200783
12.15503432,0.0200343
12.15999032,0.0199903
12.16494632,0.0199463
12.17044232,0.0204423
12.17539832,0.0203983
12.18035432,0.0203543
12.18531032,0.0203103
12.19026632,0.0202663
12.19522232,0.0202223
12.20017832,0.0201783
12.20607432,0.0210743
12.21103032,0.0210303
12.21598632,0.0209863
12.22094232,0.0209423
12.22589832,0.0208983
12.23085432,0.0208543
12.23581032,0.0208103
12.24076632,0.0207663
12.24572232,0.0207223
12.25067832,0.0206783
12.25563432,0.0206343
12.26059032,0.0205903
12.26554632,0.0205463
12.27104232,0.0210423
12.27599832,0.0209983
12.28095432,0.0209543
12.28591032,0.0209103
12.29086632,0.0208663
12.29582232,0.0208223
12.30077832,0.0207783
12.30573432,0.0207343
12.31069032,0.0206903
12.31564632,0.0206463
12.32060232,0.0206023
12.32555832,0.0205583
12.33051432,0.0205143
12.33547032,0.0204703
12.34042632,0.0204263
12.34538232,0.0203823
12.35033832,0.0203383
12.35529432,0.0202943
12.36025032,0.0202503
12.36520632,0.0202063
12.37070232,0.0207023
12.37565832,0.0206583
12.38061432,0.0206143
12.38557032,0.0205703
