X,SimNet_simple.sPDC.udpApp[0]/endToEndDelay:vector
34.985066096,0.585066
35.189050096,0.58905
35.381122096,0.581122
35.596478096,0.596478
35.789090096,0.58909
35.987118096,0.587118
36.184606096,0.584606
36.394546096,0.594546
36.592574096,0.592574
36.993646096,0.593646
37.191674096,0.591674
37.390242096,0.590242
37.587730096,0.58773
37.785758096,0.585758
38.187370096,0.58737
38.396770096,0.59677
38.594798096,0.594798
38.792826096,0.592826
38.979482096,0.579482
39.188882096,0.588882
39.386910096,0.58691
39.590894096,0.590894
39.788922096,0.588922
39.992366096,0.592366
40.190934096,0.590934
40.383546096,0.583546
40.575618096,0.575618
40.790974096,0.590974
40.989542096,0.589542
41.187570096,0.58757
41.385598096,0.585598
41.594998096,0.594998
41.793026096,0.593026
41.991054096,0.591054
42.189082096,0.589082
42.392526096,0.592526
42.585138096,0.585138
42.783706096,0.583706
42.975778096,0.575778
43.191134096,0.591134
43.389702096,0.589702
43.587730096,0.58773
43.779802096,0.579802
43.989742096,0.589742
44.187770096,0.58777
44.385798096,0.585798
44.595198096,0.595198
44.787810096,0.58781
44.985838096,0.585838
45.178450096,0.57845
45.387850096,0.58785
45.597250096,0.59725
45.992906096,0.592906
46.190394096,0.590394
46.394918096,0.594918
46.592406096,0.592406
46.795850096,0.59585
46.994418096,0.594418
47.186490096,0.58649
47.384518096,0.584518
47.593918096,0.593918
47.797362096,0.597362
48.193018096,0.593018
48.390506096,0.590506
48.595030096,0.59503
48.787102096,0.587102
48.985130096,0.58513
49.194530096,0.59453
49.392558096,0.592558
49.793630096,0.59363
49.991658096,0.591658
50.190226096,0.590226
50.387714096,0.587714
50.585742096,0.585742
50.790266096,0.590266
50.982338096,0.582338
51.186322096,0.586322
51.587934096,0.587934
51.785962096,0.585962
51.989946096,0.589946
52.187974096,0.587974
52.391418096,0.591418
52.595402096,0.595402
52.793430096,0.59343
52.985502096,0.585502
53.194902096,0.594902
53.392930096,0.59293
53.590958096,0.590958
53.788986096,0.588986
53.992430096,0.59243
54.190998096,0.590998
54.383610096,0.58361
54.575682096,0.575682
54.785082096,0.585082
54.989606096,0.589606
55.187634096,0.587634
55.391078096,0.591078
55.595062096,0.595062
55.793090096,0.59309
55.979746096,0.579746
56.189146096,0.589146
56.392590096,0.59259
56.596574096,0.596574
56.789186096,0.589186
56.981258096,0.581258
57.184702096,0.584702
57.389226096,0.589226
57.587254096,0.587254
57.790698096,0.590698
57.994682096,0.594682
58.192710096,0.59271
58.593782096,0.593782
58.791810096,0.59181
59.187466096,0.587466
59.390910096,0.59091
59.594894096,0.594894
59.792922096,0.592922
60.193994096,0.593994
60.392022096,0.592022
60.782642096,0.582642
60.980670096,0.58067
61.388238096,0.588238
61.592222096,0.592222
61.795666096,0.595666
61.988278096,0.588278
62.186306096,0.586306
62.389750096,0.58975
62.599150096,0.59915
62.797178096,0.597178
62.989790096,0.58979
63.181502096,0.581502
63.384946096,0.584946
63.589470096,0.58947
63.787498096,0.587498
63.990942096,0.590942
64.194926096,0.594926
64.392650096,0.59265
64.804554096,0.604554
65.007998096,0.607998
65.205486096,0.605486
65.402974096,0.602974
65.600462096,0.600462
65.803906096,0.603906
66.001394096,0.601394
66.204838096,0.604838
66.402326096,0.602326
66.599814096,0.599814
66.803258096,0.603258
67.000746096,0.600746
67.204190096,0.60419
67.401678096,0.601678
67.605122096,0.605122
67.802610096,0.60261
68.000098096,0.600098
68.203542096,0.603542
68.401030096,0.60103
68.604474096,0.604474
68.801962096,0.601962
68.999450096,0.59945
69.202894096,0.602894
69.400382096,0.600382
69.603826096,0.603826
69.801314096,0.601314
70.004758096,0.604758
70.202246096,0.602246
70.399734096,0.599734
