X,SimNet_simple.sPDC.udpApp[0]/endToEndDelay:vector
37.220946096,0.0209461
37.420946096,0.0209461
37.620946096,0.0209461
37.820946096,0.0209461
38.020946096,0.0209461
38.220946096,0.0209461
38.420946096,0.0209461
38.620946096,0.0209461
38.820946096,0.0209461
39.020946096,0.0209461
39.220946096,0.0209461
39.420946096,0.0209461
39.620946096,0.0209461
39.820946096,0.0209461
40.020946096,0.0209461
40.220946096,0.0209461
40.420946096,0.0209461
40.620946096,0.0209461
40.820946096,0.0209461
41.020946096,0.0209461
41.220946096,0.0209461
41.420946096,0.0209461
41.620946096,0.0209461
41.820946096,0.0209461
42.020946096,0.0209461
42.220946096,0.0209461
42.420946096,0.0209461
42.620946096,0.0209461
42.820946096,0.0209461
43.020946096,0.0209461
43.220946096,0.0209461
43.420946096,0.0209461
43.620946096,0.0209461
43.820946096,0.0209461
44.020946096,0.0209461
44.220946096,0.0209461
44.420946096,0.0209461
44.620946096,0.0209461
44.820946096,0.0209461
45.020946096,0.0209461
45.220946096,0.0209461
45.420946096,0.0209461
45.620946096,0.0209461
45.820946096,0.0209461
46.020946096,0.0209461
46.220946096,0.0209461
46.420946096,0.0209461
46.620946096,0.0209461
46.820946096,0.0209461
47.020946096,0.0209461
47.220946096,0.0209461
47.420946096,0.0209461
47.620946096,0.0209461
47.820946096,0.0209461
48.020946096,0.0209461
48.220946096,0.0209461
48.420946096,0.0209461
48.620946096,0.0209461
48.820946096,0.0209461
49.020946096,0.0209461
49.220946096,0.0209461
49.420946096,0.0209461
49.620946096,0.0209461
49.820946096,0.0209461
50.020946096,0.0209461
50.220946096,0.0209461
50.420946096,0.0209461
50.620946096,0.0209461
50.820946096,0.0209461
51.020946096,0.0209461
51.220946096,0.0209461
51.420946096,0.0209461
51.620946096,0.0209461
51.820946096,0.0209461
52.020946096,0.0209461
52.220946096,0.0209461
52.420946096,0.0209461
52.620946096,0.0209461
52.820946096,0.0209461
53.020946096,0.0209461
53.220946096,0.0209461
53.420946096,0.0209461
53.620946096,0.0209461
53.820946096,0.0209461
54.020946096,0.0209461
54.220946096,0.0209461
54.420946096,0.0209461
54.620946096,0.0209461
54.820946096,0.0209461
55.020946096,0.0209461
55.220946096,0.0209461
55.420946096,0.0209461
55.620946096,0.0209461
55.820946096,0.0209461
56.020946096,0.0209461
56.220946096,0.0209461
56.420946096,0.0209461
56.620946096,0.0209461
56.820946096,0.0209461
57.020946096,0.0209461
57.220946096,0.0209461
57.420946096,0.0209461
57.620946096,0.0209461
57.820946096,0.0209461
58.020946096,0.0209461
58.220946096,0.0209461
58.420946096,0.0209461
58.620946096,0.0209461
58.820946096,0.0209461
59.020946096,0.0209461
59.220946096,0.0209461
59.420946096,0.0209461
59.620946096,0.0209461
59.820946096,0.0209461
60.020946096,0.0209461
60.220946096,0.0209461
60.420946096,0.0209461
60.620946096,0.0209461
60.820946096,0.0209461
61.020946096,0.0209461
61.220946096,0.0209461
61.420946096,0.0209461
61.620946096,0.0209461
61.820946096,0.0209461
62.020946096,0.0209461
62.220946096,0.0209461
62.420946096,0.0209461
62.620946096,0.0209461
62.820946096,0.0209461
63.020946096,0.0209461
63.220946096,0.0209461
63.420946096,0.0209461
63.620946096,0.0209461
63.820946096,0.0209461
64.020946096,0.0209461
64.220946096,0.0209461
64.420946096,0.0209461
64.620946096,0.0209461
64.820946096,0.0209461
65.020946096,0.0209461
65.220946096,0.0209461
65.420946096,0.0209461
65.620946096,0.0209461
65.820946096,0.0209461
66.020946096,0.0209461
66.220946096,0.0209461
66.420946096,0.0209461
66.620946096,0.0209461
66.820946096,0.0209461
67.020946096,0.0209461
67.220946096,0.0209461
67.420946096,0.0209461
67.620946096,0.0209461
67.820946096,0.0209461
68.020946096,0.0209461
68.220946096,0.0209461
68.420946096,0.0209461
68.620946096,0.0209461
68.820946096,0.0209461
69.020946096,0.0209461
69.220946096,0.0209461
69.420946096,0.0209461
69.620946096,0.0209461
69.820946096,0.0209461
