X,SimNet_simple.sPDC.udpApp[0]/endToEndDelay:vector
2.000946096,0.000946096
2.200946096,0.000946096
2.400946096,0.000946096
2.600946096,0.000946096
2.800946096,0.000946096
3.000946096,0.000946096
3.200946096,0.000946096
3.400946096,0.000946096
3.600946096,0.000946096
3.800946096,0.000946096
4.000946096,0.000946096
4.200946096,0.000946096
4.400946096,0.000946096
4.600946096,0.000946096
4.800946096,0.000946096
5.000946096,0.000946096
5.200946096,0.000946096
5.405822224,0.00582222
5.600946096,0.000946096
5.800946096,0.000946096
6.000946096,0.000946096
6.200946096,0.000946096
6.400946096,0.000946096
6.600946096,0.000946096
6.800946096,0.000946096
7.000946096,0.000946096
7.200946096,0.000946096
7.400946096,0.000946096
7.601240128,0.00124013
7.800946096,0.000946096
8.000946096,0.000946096
8.200946096,0.000946096
8.400946096,0.000946096
8.600946096,0.000946096
8.800946096,0.000946096
9.000946096,0.000946096
9.200946096,0.000946096
9.400946096,0.000946096
9.600946096,0.000946096
9.800946096,0.000946096
10.000946096,0.000946096
10.200946096,0.000946096
10.400946096,0.000946096
10.600946096,0.000946096
10.800946096,0.000946096
11.000946096,0.000946096
11.200946096,0.000946096
11.400946096,0.000946096
11.600946096,0.000946096
11.800946096,0.000946096
12.000946096,0.000946096
12.200946096,0.000946096
12.400946096,0.000946096
12.600946096,0.000946096
12.800946096,0.000946096
13.000946096,0.000946096
13.200946096,0.000946096
13.400946096,0.000946096
13.600946096,0.000946096
13.800946096,0.000946096
14.000946096,0.000946096
14.200946096,0.000946096
14.400946096,0.000946096
14.600946096,0.000946096
14.800946096,0.000946096
15.000946096,0.000946096
15.200946096,0.000946096
15.400946096,0.000946096
15.600946096,0.000946096
15.800946096,0.000946096
16.000946096,0.000946096
16.200946096,0.000946096
16.400946096,0.000946096
16.600946096,0.000946096
16.800946096,0.000946096
17.000946096,0.000946096
17.200946096,0.000946096
17.400946096,0.000946096
17.600946096,0.000946096
17.800946096,0.000946096
18.000946096,0.000946096
18.200946096,0.000946096
18.400946096,0.000946096
18.600946096,0.000946096
18.800946096,0.000946096
19.000946096,0.000946096
19.200946096,0.000946096
19.400946096,0.000946096
19.600946096,0.000946096
19.800946096,0.000946096
20.000946096,0.000946096
20.200946096,0.000946096
20.400946096,0.000946096
20.600946096,0.000946096
20.800946096,0.000946096
21.000946096,0.000946096
21.200946096,0.000946096
21.400946096,0.000946096
21.600946096,0.000946096
21.800946096,0.000946096
22.000946096,0.000946096
22.200946096,0.000946096
22.400946096,0.000946096
22.600946096,0.000946096
22.800946096,0.000946096
23.000946096,0.000946096
23.200946096,0.000946096
23.400946096,0.000946096
23.600946096,0.000946096
23.800946096,0.000946096
24.000946096,0.000946096
24.200946096,0.000946096
24.400946096,0.000946096
24.600946096,0.000946096
24.800946096,0.000946096
25.000946096,0.000946096
25.200946096,0.000946096
25.400946096,0.000946096
25.600946096,0.000946096
25.800946096,0.000946096
26.000946096,0.000946096
26.200946096,0.000946096
26.400946096,0.000946096
26.600946096,0.000946096
26.800946096,0.000946096
27.000946096,0.000946096
27.200946096,0.000946096
27.400946096,0.000946096
