X,SimNet_simple.sPDC.udpApp[0]/endToEndDelay:vector
37.222198096,0.0221981
37.422458096,0.0224581
37.622718096,0.0227181
37.822978096,0.0229781
38.023238096,0.0232381
38.223498096,0.0234981
38.423758096,0.0237581
38.624018096,0.0240181
38.824278096,0.0242781
39.024538096,0.0245381
39.224798096,0.0247981
39.425058096,0.0250581
39.625318096,0.0253181
39.825578096,0.0255781
40.025838096,0.0258381
40.221142096,0.0211421
40.421402096,0.0214021
40.621662096,0.0216621
40.821922096,0.0219221
41.022182096,0.0221821
41.222442096,0.0224421
41.422702096,0.0227021
41.622962096,0.0229621
41.823222096,0.0232221
42.023482096,0.0234821
42.223742096,0.0237421
42.424002096,0.0240021
42.624262096,0.0242621
42.824522096,0.0245221
43.024782096,0.0247821
43.225042096,0.0250421
43.425302096,0.0253021
43.625562096,0.0255621
43.825822096,0.0258221
44.021126096,0.0211261
44.221386096,0.0213861
44.421646096,0.0216461
44.621906096,0.0219061
44.822166096,0.0221661
45.022426096,0.0224261
45.222686096,0.0226861
45.422946096,0.0229461
45.623206096,0.0232061
45.823466096,0.0234661
46.023726096,0.0237261
46.223986096,0.0239861
46.424246096,0.0242461
46.624506096,0.0245061
46.824766096,0.0247661
47.025026096,0.0250261
47.225286096,0.0252861
47.425546096,0.0255461
47.625806096,0.0258061
47.821110096,0.0211101
48.021370096,0.0213701
48.221630096,0.0216301
48.421890096,0.0218901
48.622150096,0.0221501
48.822410096,0.0224101
49.022670096,0.0226701
49.222930096,0.0229301
49.423190096,0.0231901
49.623450096,0.0234501
49.823710096,0.0237101
50.023970096,0.0239701
50.224230096,0.0242301
50.424490096,0.0244901
50.624750096,0.0247501
50.825010096,0.0250101
51.025270096,0.0252701
51.225530096,0.0255301
51.425790096,0.0257901
51.621094096,0.0210941
51.821354096,0.0213541
52.021614096,0.0216141
52.221874096,0.0218741
52.422134096,0.0221341
52.622394096,0.0223941
52.822654096,0.0226541
53.022914096,0.0229141
53.223174096,0.0231741
53.423434096,0.0234341
53.623694096,0.0236941
53.823954096,0.0239541
54.024214096,0.0242141
54.224474096,0.0244741
54.424734096,0.0247341
54.624994096,0.0249941
54.825254096,0.0252541
55.025514096,0.0255141
55.225774096,0.0257741
55.421078096,0.0210781
55.621338096,0.0213381
55.821598096,0.0215981
56.021858096,0.0218581
56.222118096,0.0221181
56.422378096,0.0223781
56.622638096,0.0226381
56.822898096,0.0228981
57.023158096,0.0231581
57.223418096,0.0234181
57.423678096,0.0236781
57.623938096,0.0239381
57.824198096,0.0241981
58.024458096,0.0244581
58.224718096,0.0247181
58.424978096,0.0249781
58.625238096,0.0252381
58.825498096,0.0254981
59.025758096,0.0257581
59.221062096,0.0210621
59.421322096,0.0213221
59.621582096,0.0215821
59.821842096,0.0218421
60.022102096,0.0221021
60.222362096,0.0223621
60.422622096,0.0226221
60.622882096,0.0228821
60.823142096,0.0231421
61.023402096,0.0234021
61.225902096,0.0259021
61.421206096,0.0212061
61.621466096,0.0214661
61.821726096,0.0217261
62.021986096,0.0219861
62.222246096,0.0222461
62.422506096,0.0225061
62.622766096,0.0227661
62.823026096,0.0230261
63.024246096,0.0242461
63.223426096,0.0234261
63.422606096,0.0226061
63.621786096,0.0217861
63.820966096,0.0209661
64.025102096,0.0251021
64.224282096,0.0242821
64.423462096,0.0234621
64.622642096,0.0226421
64.821822096,0.0218221
65.021002096,0.0210021
65.225318096,0.0253181
65.424498096,0.0244981
65.623678096,0.0236781
65.822858096,0.0228581
66.022038096,0.0220381
66.221218096,0.0212181
66.425354096,0.0253541
66.624534096,0.0245341
66.823714096,0.0237141
67.022894096,0.0228941
67.222074096,0.0220741
67.421254096,0.0212541
67.625390096,0.0253901
67.824570096,0.0245701
68.023750096,0.0237501
68.222930096,0.0229301
68.422110096,0.0221101
68.621290096,0.0212901
68.825426096,0.0254261
69.024606096,0.0246061
69.223786096,0.0237861
69.422966096,0.0229661
69.622146096,0.0221461
69.821326096,0.0213261
