X,SimNet_simple.Receiver.udpApp[0]/endToEndDelay:vector
11.880204192,0.625204
11.886160192,0.62616
11.892116192,0.627116
11.898072192,0.623072
11.904028192,0.624028
11.909984192,0.624984
11.915940192,0.62594
11.921896192,0.626896
11.927852192,0.622852
11.934348192,0.624348
11.940304192,0.625304
11.946260192,0.62626
11.952216192,0.627216
11.958172192,0.623172
11.964128192,0.624128
11.970084192,0.625084
11.976040192,0.62604
11.981996192,0.626996
11.987952192,0.622952
11.993908192,0.623908
11.999864192,0.624864
12.005820192,0.62582
12.011776192,0.626776
12.017732192,0.622732
12.023688192,0.623688
12.030584192,0.625584
12.037080192,0.62708
12.043036192,0.623036
12.048992192,0.623992
12.054948192,0.624948
12.060904192,0.625904
12.066860192,0.62686
12.072816192,0.622816
12.078772192,0.623772
12.084728192,0.624728
12.090684192,0.625684
12.096640192,0.62664
12.102596192,0.627596
12.108552192,0.623552
12.114508192,0.624508
12.120464192,0.625464
12.126420192,0.62642
12.132376192,0.627376
12.138872192,0.623872
12.144828192,0.624828
12.150784192,0.625784
12.156740192,0.62674
12.162696192,0.622696
12.168652192,0.623652
12.174608192,0.624608
12.180564192,0.625564
12.186520192,0.62652
12.192476192,0.627476
12.198432192,0.623432
12.204388192,0.624388
12.210344192,0.625344
12.216300192,0.6263
12.222256192,0.627256
12.229152192,0.624152
12.235648192,0.625648
12.241604192,0.626604
12.247560192,0.62756
12.253516192,0.623516
12.259472192,0.624472
12.265428192,0.625428
12.271384192,0.626384
12.277340192,0.62734
12.283296192,0.623296
12.289252192,0.624252
12.295208192,0.625208
12.301164192,0.626164
12.307120192,0.62712
12.313076192,0.623076
12.319032192,0.624032
12.324988192,0.624988
12.330944192,0.625944
12.337440192,0.62744
12.343396192,0.623396
12.349352192,0.624352
12.355308192,0.625308
12.361264192,0.626264
12.367220192,0.62722
12.373176192,0.623176
12.379132192,0.624132
12.385088192,0.625088
12.391044192,0.626044
12.397000192,0.627
12.402956192,0.622956
12.408912192,0.623912
12.414868192,0.624868
12.420824192,0.625824
12.427720192,0.62772
12.434216192,0.624216
12.440172192,0.625172
12.446128192,0.626128
12.452084192,0.627084
12.458040192,0.62304
12.463996192,0.623996
12.469952192,0.624952
12.475908192,0.625908
12.481864192,0.626864
12.487820192,0.62282
12.493776192,0.623776
12.499732192,0.624732
12.505688192,0.625688
12.511644192,0.626644
12.517600192,0.6276
12.523556192,0.623556
12.529512192,0.624512
12.536008192,0.626008
12.541964192,0.626964
12.547920192,0.62292
12.553876192,0.623876
12.559832192,0.624832
12.565788192,0.625788
12.571744192,0.626744
12.577700192,0.6227
12.583656192,0.623656
12.589612192,0.624612
12.595568192,0.625568
12.601524192,0.626524
12.607480192,0.62748
12.613436192,0.623436
12.619392192,0.624392
12.625348192,0.625348
12.632244192,0.627244
12.638740192,0.62374
12.644696192,0.624696
12.650652192,0.625652
12.656608192,0.626608
12.662564192,0.627564
12.668520192,0.62352
12.674476192,0.624476
12.680432192,0.625432
12.686388192,0.626388
12.692344192,0.627344
12.698300192,0.6233
12.704256192,0.624256
12.710212192,0.625212
12.716168192,0.626168
12.722124192,0.627124
12.728080192,0.62308
12.734576192,0.624576
12.740532192,0.625532
12.746488192,0.626488
12.752444192,0.627444
12.758400192,0.6234
12.764356192,0.624356
12.770312192,0.625312
12.776268192,0.626268
12.782224192,0.627224
12.788180192,0.62318
12.794136192,0.624136
12.800092192,0.625092
12.806048192,0.626048
12.812004192,0.627004
12.817960192,0.62296
12.823916192,0.623916
12.830812192,0.625812
12.837308192,0.627308
12.843264192,0.623264
12.849220192,0.62422
12.855176192,0.625176
12.861132192,0.626132
12.867088192,0.627088
12.873044192,0.623044
12.879000192,0.624
12.884956192,0.624956
12.890912192,0.625912
12.896868192,0.626868
12.902824192,0.622824
12.908780192,0.62378
12.914736192,0.624736
12.920692192,0.625692
12.926648192,0.626648
12.932604192,0.627604
12.939100192,0.6241
12.945056192,0.625056
12.951012192,0.626012
12.956968192,0.626968
12.962924192,0.622924
12.968880192,0.62388
12.974836192,0.624836
12.980792192,0.625792
12.986748192,0.626748
12.992704192,0.622704
12.998660192,0.62366
13.004616192,0.624616
13.010572192,0.625572
13.016528192,0.626528
13.022484192,0.627484
13.029380192,0.62438
13.035876192,0.625876
13.041832192,0.626832
13.047788192,0.622788
13.053744192,0.623744
13.059700192,0.6247
13.065656192,0.625656
13.071612192,0.626612
13.077568192,0.627568
13.083524192,0.623524
13.089480192,0.62448
13.095436192,0.625436
13.101392192,0.626392
13.107348192,0.627348
13.113304192,0.623304
13.119260192,0.62426
13.125216192,0.625216
13.131172192,0.626172
13.137668192,0.627668
13.143624192,0.623624
13.149580192,0.62458
13.155536192,0.625536
13.161492192,0.626492
13.167448192,0.627448
13.173404192,0.623404
13.179360192,0.62436
13.185316192,0.625316
13.191272192,0.626272
13.197228192,0.627228
13.203184192,0.623184
13.209140192,0.62414
13.215096192,0.625096
13.221052192,0.626052
13.227948192,0.627948
13.234444192,0.624444
13.240400192,0.6254
13.246356192,0.626356
13.252312192,0.627312
13.258268192,0.623268
13.264224192,0.624224
13.270180192,0.62518
13.276136192,0.626136
13.282092192,0.627092
13.288048192,0.623048
13.294004192,0.624004
13.299960192,0.62496
13.305916192,0.625916
13.311872192,0.626872
13.317828192,0.622828
13.323784192,0.623784
13.329740192,0.62474
13.336236192,0.626236
13.342192192,0.627192
13.348148192,0.623148
13.354104192,0.624104
13.360060192,0.62506
13.366016192,0.626016
13.371972192,0.626972
13.377928192,0.622928
13.383884192,0.623884
13.389840192,0.62484
13.395796192,0.625796
13.401752192,0.626752
13.407708192,0.622708
13.413664192,0.623664
13.419620192,0.62462
13.425576192,0.625576
13.432472192,0.627472
13.438968192,0.623968
13.444924192,0.624924
13.450880192,0.62588
13.456836192,0.626836
13.462792192,0.622792
13.468748192,0.623748
13.474704192,0.624704
13.480660192,0.62566
13.486616192,0.626616
13.492572192,0.627572
13.498528192,0.623528
13.504484192,0.624484
13.510440192,0.62544
13.516396192,0.626396
13.522352192,0.627352
13.528308192,0.623308
13.534804192,0.624804
13.540760192,0.62576
13.546716192,0.626716
13.552672192,0.627672
