X,SimNet_simple.sPDC.udpApp[0]/endToEndDelay:vector
28.224010096,0.0240101
28.422578096,0.0225781
28.621146096,0.0211461
28.825670096,0.0256701
29.024238096,0.0242381
29.222806096,0.0228061
29.421374096,0.0213741
29.625898096,0.0258981
29.824466096,0.0244661
30.023034096,0.0230341
30.221602096,0.0216021
30.426126096,0.0261261
30.624694096,0.0246941
30.823262096,0.0232621
31.021830096,0.0218301
31.226354096,0.0263541
31.424922096,0.0249221
31.623490096,0.0234901
31.822058096,0.0220581
32.026738096,0.0267381
32.225306096,0.0253061
32.423874096,0.0238741
32.622442096,0.0224421
32.821010096,0.0210101
33.025534096,0.0255341
33.224282096,0.0242821
33.422850096,0.0228501
33.621418096,0.0214181
33.825942096,0.0259421
34.024510096,0.0245101
34.223078096,0.0230781
34.421646096,0.0216461
34.626170096,0.0261701
34.824738096,0.0247381
35.023306096,0.0233061
35.221874096,0.0218741
35.426398096,0.0263981
35.624966096,0.0249661
35.823534096,0.0235341
36.022102096,0.0221021
36.226626096,0.0266261
36.425194096,0.0251941
36.623762096,0.0237621
36.822330096,0.0223301
37.026854096,0.0268541
37.225422096,0.0254221
37.423990096,0.0239901
37.622558096,0.0225581
37.821126096,0.0211261
38.025650096,0.0256501
38.224218096,0.0242181
38.422786096,0.0227861
38.621354096,0.0213541
38.825878096,0.0258781
39.024446096,0.0244461
39.223014096,0.0230141
39.421582096,0.0215821
39.626106096,0.0261061
39.824674096,0.0246741
40.023242096,0.0232421
40.221810096,0.0218101
40.426334096,0.0263341
40.624902096,0.0249021
40.823470096,0.0234701
41.022038096,0.0220381
41.226562096,0.0265621
41.425130096,0.0251301
41.623698096,0.0236981
41.822266096,0.0222661
42.026790096,0.0267901
42.225358096,0.0253581
42.423926096,0.0239261
42.622494096,0.0224941
42.821062096,0.0210621
43.025586096,0.0255861
43.224154096,0.0241541
43.422722096,0.0227221
43.621290096,0.0212901
43.825814096,0.0258141
44.024382096,0.0243821
44.222950096,0.0229501
44.421518096,0.0215181
44.626042096,0.0260421
44.824610096,0.0246101
45.023178096,0.0231781
45.221746096,0.0217461
45.426270096,0.0262701
45.624838096,0.0248381
45.823406096,0.0234061
46.021974096,0.0219741
46.226498096,0.0264981
46.425066096,0.0250661
46.623634096,0.0236341
46.822202096,0.0222021
47.026726096,0.0267261
47.225294096,0.0252941
47.423862096,0.0238621
47.622430096,0.0224301
47.820998096,0.0209981
48.025522096,0.0255221
48.224090096,0.0240901
48.422658096,0.0226581
48.621226096,0.0212261
48.825750096,0.0257501
49.024318096,0.0243181
49.222886096,0.0228861
49.421454096,0.0214541
49.625978096,0.0259781
49.824546096,0.0245461
50.023114096,0.0231141
50.221682096,0.0216821
50.426206096,0.0262061
50.624774096,0.0247741
50.823342096,0.0233421
51.021910096,0.0219101
51.226434096,0.0264341
51.425002096,0.0250021
51.623570096,0.0235701
51.822138096,0.0221381
52.026662096,0.0266621
52.225230096,0.0252301
52.423798096,0.0237981
52.622366096,0.0223661
52.826890096,0.0268901
53.025458096,0.0254581
53.224026096,0.0240261
53.422594096,0.0225941
53.621162096,0.0211621
53.825686096,0.0256861
54.024254096,0.0242541
54.222822096,0.0228221
54.421390096,0.0213901
54.625914096,0.0259141
54.824482096,0.0244821
55.023050096,0.0230501
55.221618096,0.0216181
55.426142096,0.0261421
55.624710096,0.0247101
55.823278096,0.0232781
56.021846096,0.0218461
56.226370096,0.0263701
56.424938096,0.0249381
56.623506096,0.0235061
56.822074096,0.0220741
57.026598096,0.0265981
57.225166096,0.0251661
57.423734096,0.0237341
57.622302096,0.0223021
57.826826096,0.0268261
58.025394096,0.0253941
58.223962096,0.0239621
58.422530096,0.0225301
58.621098096,0.0210981
58.825622096,0.0256221
59.024190096,0.0241901
59.222758096,0.0227581
59.421326096,0.0213261
59.625850096,0.0258501
59.824418096,0.0244181
60.022986096,0.0229861
60.221554096,0.0215541
60.426078096,0.0260781
60.624646096,0.0246461
60.823214096,0.0232141
61.021782096,0.0217821
61.226306096,0.0263061
61.424874096,0.0248741
61.623442096,0.0234421
61.822010096,0.0220101
62.026534096,0.0265341
62.225102096,0.0251021
62.423670096,0.0236701
62.622238096,0.0222381
62.826762096,0.0267621
63.025330096,0.0253301
63.224078096,0.0240781
63.423606096,0.0236061
63.621094096,0.0210941
63.824538096,0.0245381
64.022026096,0.0220261
64.225470096,0.0254701
64.422958096,0.0229581
64.626402096,0.0264021
64.823890096,0.0238901
65.021378096,0.0213781
65.224822096,0.0248221
65.422310096,0.0223101
65.625754096,0.0257541
65.823242096,0.0232421
66.026686096,0.0266861
66.224174096,0.0241741
66.421662096,0.0216621
66.625106096,0.0251061
66.822594096,0.0225941
67.026038096,0.0260381
67.223526096,0.0235261
67.421014096,0.0210141
67.624458096,0.0244581
67.821946096,0.0219461
68.025390096,0.0253901
68.222878096,0.0228781
68.426322096,0.0263221
68.623810096,0.0238101
68.821298096,0.0212981
69.024742096,0.0247421
69.222230096,0.0222301
69.425674096,0.0256741
69.623162096,0.0231621
69.826606096,0.0266061
