X,SimNet_simple.sPDC.udpApp[0]/endToEndDelay:vector
2.040946096,0.0409461
2.240946096,0.0409461
2.440946096,0.0409461
2.640946096,0.0409461
2.840946096,0.0409461
3.040946096,0.0409461
3.240946096,0.0409461
3.440946096,0.0409461
3.640946096,0.0409461
3.840946096,0.0409461
4.040946096,0.0409461
4.240946096,0.0409461
4.440946096,0.0409461
4.640946096,0.0409461
4.840946096,0.0409461
5.040946096,0.0409461
5.240946096,0.0409461
5.440946096,0.0409461
5.650102224,0.0501022
5.840946096,0.0409461
6.040946096,0.0409461
6.240946096,0.0409461
6.440946096,0.0409461
6.640946096,0.0409461
6.840946096,0.0409461
7.040946096,0.0409461
7.240946096,0.0409461
7.440946096,0.0409461
7.640946096,0.0409461
7.840946096,0.0409461
8.040946096,0.0409461
8.240946096,0.0409461
8.440946096,0.0409461
8.640946096,0.0409461
8.840946096,0.0409461
9.040946096,0.0409461
9.240946096,0.0409461
9.440946096,0.0409461
9.640946096,0.0409461
9.840946096,0.0409461
10.040946096,0.0409461
10.240946096,0.0409461
10.440946096,0.0409461
10.640946096,0.0409461
10.840946096,0.0409461
11.040946096,0.0409461
11.240946096,0.0409461
11.440946096,0.0409461
11.640946096,0.0409461
11.840946096,0.0409461
12.040946096,0.0409461
12.240946096,0.0409461
12.440946096,0.0409461
12.640946096,0.0409461
12.840946096,0.0409461
13.040946096,0.0409461
13.240946096,0.0409461
13.440946096,0.0409461
13.640946096,0.0409461
13.840946096,0.0409461
14.040946096,0.0409461
14.240946096,0.0409461
14.440946096,0.0409461
14.640946096,0.0409461
14.840946096,0.0409461
15.040946096,0.0409461
15.240946096,0.0409461
15.440946096,0.0409461
15.640946096,0.0409461
15.840946096,0.0409461
16.040946096,0.0409461
16.240946096,0.0409461
16.440946096,0.0409461
16.640946096,0.0409461
16.840946096,0.0409461
17.040946096,0.0409461
17.240946096,0.0409461
17.440946096,0.0409461
17.640946096,0.0409461
17.840946096,0.0409461
18.040946096,0.0409461
18.240946096,0.0409461
18.440946096,0.0409461
18.640946096,0.0409461
18.840946096,0.0409461
19.040946096,0.0409461
19.240946096,0.0409461
19.440946096,0.0409461
19.640946096,0.0409461
19.840946096,0.0409461
20.040946096,0.0409461
20.240946096,0.0409461
20.440946096,0.0409461
20.640946096,0.0409461
20.840946096,0.0409461
21.040946096,0.0409461
21.240946096,0.0409461
21.440946096,0.0409461
21.640946096,0.0409461
21.840946096,0.0409461
22.040946096,0.0409461
22.240946096,0.0409461
22.440946096,0.0409461
22.640946096,0.0409461
22.840946096,0.0409461
23.040946096,0.0409461
23.240946096,0.0409461
23.440946096,0.0409461
23.640946096,0.0409461
23.840946096,0.0409461
24.040946096,0.0409461
24.240946096,0.0409461
24.440946096,0.0409461
24.640946096,0.0409461
24.840946096,0.0409461
25.040946096,0.0409461
25.240946096,0.0409461
25.440946096,0.0409461
25.640946096,0.0409461
25.840946096,0.0409461
26.040946096,0.0409461
26.240946096,0.0409461
26.440946096,0.0409461
26.640946096,0.0409461
26.840946096,0.0409461
27.040946096,0.0409461
27.240946096,0.0409461
27.440946096,0.0409461
27.640946096,0.0409461
27.840946096,0.0409461
28.040946096,0.0409461
28.240946096,0.0409461
28.440946096,0.0409461
28.640946096,0.0409461
28.840946096,0.0409461
29.040946096,0.0409461
29.240946096,0.0409461
29.440946096,0.0409461
29.640946096,0.0409461
29.840946096,0.0409461
30.040946096,0.0409461
30.240946096,0.0409461
30.440946096,0.0409461
30.640946096,0.0409461
30.840946096,0.0409461
31.040946096,0.0409461
31.240946096,0.0409461
31.440946096,0.0409461
31.640946096,0.0409461
31.840946096,0.0409461
32.040946096,0.0409461
32.240946096,0.0409461
32.440946096,0.0409461
32.640946096,0.0409461
32.840946096,0.0409461
33.040946096,0.0409461
33.240946096,0.0409461
33.440946096,0.0409461
