X,SimNet_simple.sPDC.udpApp[0]/endToEndDelay:vector
27.601296224,0.00129622
27.801556224,0.00155622
28.001816224,0.00181622
28.202076224,0.00207622
28.402336224,0.00233622
28.602596224,0.00259622
28.802856224,0.00285622
29.003116224,0.00311622
29.203376224,0.00337622
29.403636224,0.00363622
29.603896224,0.00389622
29.804156224,0.00415622
30.004416224,0.00441622
30.204676224,0.00467622
30.404936224,0.00493622
30.605196224,0.00519622
30.805456224,0.00545622
31.005716224,0.00571622
31.201020224,0.00102022
31.401436224,0.00143622
31.601696224,0.00169622
31.801956224,0.00195622
32.002216224,0.00221622
32.202476224,0.00247622
32.402736224,0.00273622
32.602996224,0.00299622
32.803256224,0.00325622
33.003516224,0.00351622
33.203776224,0.00377622
33.404036224,0.00403622
33.604296224,0.00429622
33.804556224,0.00455622
34.004816224,0.00481622
34.205076224,0.00507622
34.405336224,0.00533622
34.605596224,0.00559622
34.805856224,0.00585622
35.001160224,0.00116022
35.201600224,0.00160022
35.401860224,0.00186022
35.602120224,0.00212022
35.802380224,0.00238022
36.002640224,0.00264022
36.202900224,0.00290022
36.403160224,0.00316022
36.603420224,0.00342022
36.803680224,0.00368022
37.003940224,0.00394022
37.204200224,0.00420022
37.404460224,0.00446022
37.604720224,0.00472022
37.804980224,0.00498022
38.005240224,0.00524022
38.205500224,0.00550022
38.405760224,0.00576022
38.601064224,0.00106422
38.801324224,0.00132422
39.001584224,0.00158422
39.201844224,0.00184422
39.402104224,0.00210422
39.602364224,0.00236422
39.802624224,0.00262422
40.002884224,0.00288422
40.203144224,0.00314422
40.403404224,0.00340422
40.603664224,0.00366422
40.803924224,0.00392422
41.004184224,0.00418422
41.204444224,0.00444422
41.404704224,0.00470422
41.604964224,0.00496422
41.805224224,0.00522422
42.002528224,0.00252822
42.202788224,0.00278822
42.403048224,0.00304822
42.603308224,0.00330822
42.803568224,0.00356822
43.003828224,0.00382822
43.204088224,0.00408822
43.404348224,0.00434822
43.604608224,0.00460822
43.804868224,0.00486822
44.005128224,0.00512822
44.205388224,0.00538822
44.405648224,0.00564822
44.600952224,0.000952224
44.801212224,0.00121222
45.001472224,0.00147222
45.201732224,0.00173222
45.401992224,0.00199222
45.602252224,0.00225222
45.802512224,0.00251222
46.002772224,0.00277222
46.203032224,0.00303222
46.403292224,0.00329222
46.603552224,0.00355222
46.803812224,0.00381222
47.004072224,0.00407222
47.204332224,0.00433222
47.404592224,0.00459222
47.604852224,0.00485222
47.805112224,0.00511222
48.005372224,0.00537222
48.205632224,0.00563222
48.405892224,0.00589222
48.601196224,0.00119622
48.801456224,0.00145622
49.001716224,0.00171622
49.201976224,0.00197622
49.402236224,0.00223622
49.602496224,0.00249622
49.802756224,0.00275622
50.003016224,0.00301622
50.203276224,0.00327622
50.403536224,0.00353622
50.603796224,0.00379622
50.804056224,0.00405622
51.004316224,0.00431622
51.204576224,0.00457622
51.404836224,0.00483622
51.605096224,0.00509622
51.805356224,0.00535622
52.005616224,0.00561622
52.205876224,0.00587622
52.401180224,0.00118022
52.601440224,0.00144022
52.801700224,0.00170022
53.001960224,0.00196022
53.202220224,0.00222022
53.402480224,0.00248022
53.602740224,0.00274022
53.803000224,0.00300022
54.003260224,0.00326022
54.203520224,0.00352022
54.403780224,0.00378022
54.604040224,0.00404022
54.804300224,0.00430022
55.004560224,0.00456022
55.204820224,0.00482022
55.405080224,0.00508022
55.605340224,0.00534022
55.805600224,0.00560022
56.005860224,0.00586022
56.201164224,0.00116422
56.401424224,0.00142422
56.601684224,0.00168422
56.801944224,0.00194422
57.002204224,0.00220422
57.202464224,0.00246422
57.402724224,0.00272422
57.602984224,0.00298422
57.803244224,0.00324422
58.003504224,0.00350422
58.203764224,0.00376422
58.404024224,0.00402422
58.604284224,0.00428422
58.804544224,0.00454422
59.004804224,0.00480422
59.205064224,0.00506422
59.405324224,0.00532422
59.605584224,0.00558422
59.805844224,0.00584422
60.001148224,0.00114822
60.201408224,0.00140822
60.401668224,0.00166822
60.601928224,0.00192822
60.802188224,0.00218822
61.002448224,0.00244822
61.202708224,0.00270822
61.402968224,0.00296822
61.603228224,0.00322822
61.803488224,0.00348822
62.003748224,0.00374822
62.204008224,0.00400822
62.404268224,0.00426822
62.604528224,0.00452822
62.804788224,0.00478822
63.005048224,0.00504822
63.205308224,0.00530822
63.405568224,0.00556822
63.605828224,0.00582822
63.801132224,0.00113222
64.001392224,0.00139222
64.201652224,0.00165222
64.401912224,0.00191222
64.602172224,0.00217222
64.803156224,0.00315622
65.002336224,0.00233622
65.201696224,0.00169622
65.405832224,0.00583222
65.605012224,0.00501222
65.804192224,0.00419222
66.003372224,0.00337222
66.202552224,0.00255222
66.401732224,0.00173222
66.605868224,0.00586822
66.805048224,0.00504822
67.004228224,0.00422822
67.203408224,0.00340822
67.402588224,0.00258822
67.601768224,0.00176822
67.800948224,0.000948224
68.005084224,0.00508422
68.204264224,0.00426422
68.403444224,0.00344422
68.602624224,0.00262422
68.801804224,0.00180422
69.000984224,0.000984224
69.205120224,0.00512022
69.404300224,0.00430022
69.603480224,0.00348022
69.802660224,0.00266022
