X,SimNet_simple.sPDC.udpApp[0]/endToEndDelay:vector
37.267930096,0.0679301
37.468190096,0.0681901
37.668450096,0.0684501
37.868710096,0.0687101
38.068970096,0.0689701
38.269230096,0.0692301
38.469490096,0.0694901
38.669750096,0.0697501
38.870010096,0.0700101
39.070270096,0.0702701
39.270530096,0.0705301
39.470790096,0.0707901
39.671050096,0.0710501
39.871310096,0.0713101
40.071570096,0.0715701
40.271830096,0.0718301
40.472090096,0.0720901
40.672350096,0.0723501
40.872610096,0.0726101
41.072870096,0.0728701
41.273130096,0.0731301
41.473390096,0.0733901
41.673650096,0.0736501
41.873910096,0.0739101
42.074170096,0.0741701
42.274430096,0.0744301
42.474690096,0.0746901
42.674950096,0.0749501
42.875210096,0.0752101
43.075470096,0.0754701
43.275730096,0.0757301
43.475990096,0.0759901
43.676250096,0.0762501
43.876510096,0.0765101
44.076770096,0.0767701
44.277030096,0.0770301
44.477290096,0.0772901
44.677550096,0.0775501
44.877810096,0.0778101
45.078070096,0.0780701
45.278330096,0.0783301
45.478590096,0.0785901
45.678850096,0.0788501
45.879110096,0.0791101
46.079370096,0.0793701
46.279630096,0.0796301
46.479890096,0.0798901
46.680150096,0.0801501
46.880410096,0.0804101
47.080670096,0.0806701
47.280930096,0.0809301
47.481190096,0.0811901
47.681450096,0.0814501
47.881710096,0.0817101
48.081970096,0.0819701
48.282230096,0.0822301
48.482490096,0.0824901
48.682750096,0.0827501
48.883010096,0.0830101
49.083270096,0.0832701
49.283530096,0.0835301
49.483790096,0.0837901
49.684050096,0.0840501
49.884310096,0.0843101
50.084570096,0.0845701
50.284830096,0.0848301
50.485090096,0.0850901
50.685350096,0.0853501
50.885610096,0.0856101
51.085870096,0.0858701
51.286130096,0.0861301
51.486390096,0.0863901
51.686650096,0.0866501
51.886910096,0.0869101
52.087170096,0.0871701
52.287430096,0.0874301
52.487690096,0.0876901
52.687950096,0.0879501
52.888210096,0.0882101
53.088470096,0.0884701
53.288730096,0.0887301
53.488990096,0.0889901
53.689250096,0.0892501
53.889510096,0.0895101
54.089770096,0.0897701
54.290030096,0.0900301
54.490290096,0.0902901
54.690550096,0.0905501
54.890810096,0.0908101
55.091070096,0.0910701
55.291330096,0.0913301
55.491590096,0.0915901
55.691850096,0.0918501
55.892110096,0.0921101
56.092370096,0.0923701
56.292630096,0.0926301
56.492890096,0.0928901
56.693150096,0.0931501
56.893410096,0.0934101
57.093670096,0.0936701
57.293930096,0.0939301
57.494190096,0.0941901
57.694450096,0.0944501
57.894710096,0.0947101
58.094970096,0.0949701
58.295230096,0.0952301
58.495490096,0.0954901
58.695750096,0.0957501
58.896010096,0.0960101
59.096270096,0.0962701
59.296530096,0.0965301
59.496790096,0.0967901
59.697050096,0.0970501
59.897310096,0.0973101
60.097570096,0.0975701
60.297830096,0.0978301
60.498090096,0.0980901
60.698350096,0.0983501
60.898610096,0.0986101
61.098870096,0.0988701
61.299130096,0.0991301
61.499390096,0.0993901
61.699650096,0.0996501
61.899910096,0.0999101
62.100170096,0.10017
62.300430096,0.10043
62.500690096,0.10069
62.700950096,0.10095
62.901210096,0.10121
63.101890096,0.10189
63.301070096,0.10107
63.500250096,0.10025
63.699430096,0.0994301
63.898610096,0.0986101
64.097790096,0.0977901
64.296970096,0.0969701
64.496150096,0.0961501
64.695330096,0.0953301
64.894510096,0.0945101
65.093870096,0.0938701
65.293050096,0.0930501
65.492230096,0.0922301
65.691410096,0.0914101
65.890590096,0.0905901
66.089770096,0.0897701
66.288950096,0.0889501
66.488130096,0.0881301
66.687310096,0.0873101
66.886490096,0.0864901
67.085670096,0.0856701
67.284850096,0.0848501
67.484030096,0.0840301
67.683210096,0.0832101
67.882390096,0.0823901
68.081570096,0.0815701
68.280750096,0.0807501
68.479930096,0.0799301
68.679110096,0.0791101
68.878290096,0.0782901
69.077470096,0.0774701
69.276650096,0.0766501
69.475830096,0.0758301
69.675010096,0.0750101
69.874190096,0.0741901
